quote_date,expiration,k1,k2,k3,p1,p2,p3,second_diff,rule
2025-10-07,2025-12-31,410.0,415.0,420.0,263.17152044203675,258.2396618064999,253.30764620310777,-0.00015696785527552493,convexity
2025-10-07,2025-12-31,415.0,420.0,425.0,258.2396618064999,253.30764620310777,248.3750250985642,-0.0006055011514263242,convexity
2025-10-07,2025-12-31,445.0,450.0,455.0,228.66958984728896,223.74938732770875,218.82906748290833,-0.00011732522020224678,convexity
2025-10-07,2025-12-31,460.0,465.0,470.0,213.91271764693863,208.99667401185042,204.0797395579097,-0.0008908188524969773,convexity
2025-10-07,2025-12-31,535.0,536.0,537.0,140.52483177695922,139.5533652807577,138.58170627694048,-0.000192507615707882,convexity
2025-10-07,2025-12-31,709.0,710.0,715.0,4.353333333333459,4.134289967541699,3.21,-0.7052466017499395,convexity
2025-10-07,2026-01-16,210.0,215.0,220.0,461.04838274142173,456.0962483289551,451.13736718459984,-0.006746731888597424,convexity
2025-10-07,2026-01-16,220.0,225.0,230.0,451.13736718459984,446.19146857245175,441.23775293377065,-0.007817026533018634,convexity
2025-10-07,2026-01-16,235.0,240.0,245.0,436.28537833282456,431.3332607512261,426.3758873821235,-0.005255787504097498,convexity
2025-10-07,2026-01-16,245.0,250.0,255.0,426.3758873821235,421.4327174495332,416.4836749469445,-0.005872569998359722,convexity
2025-10-07,2026-01-16,250.0,255.0,260.0,421.4327174495332,416.4836749469445,411.53398971324316,-0.0006427311126913082,convexity
2025-10-07,2026-01-16,260.0,265.0,270.0,411.53398971324316,406.5861871334092,401.634232887575,-0.004151666000268506,convexity
2025-10-07,2026-01-16,270.0,275.0,280.0,401.634232887575,396.69003949627927,391.74315024315695,-0.00269586182656667,convexity
2025-10-07,2026-01-16,275.0,280.0,285.0,396.69003949627927,391.74315024315695,386.7961306510115,-0.0001303390231441881,convexity
2025-10-07,2026-01-30,664.0,665.0,670.0,30.88750000001918,30.177492750291936,26.85,-2.6174855005646904,convexity
2025-10-07,2026-01-30,765.0,770.0,780.0,0.7,0.5611353373582223,0.38,-0.042270674716444634,convexity
2025-10-07,2026-02-27,676.0,677.0,680.0,27.427500000038275,26.789195736534182,24.96254649023706,-1.18834498279303,convexity
2025-10-07,2026-02-27,677.0,680.0,685.0,26.789195736534182,24.96254649023706,22.12,-1.0158972439399356,convexity
2025-10-07,2026-03-31,585.0,586.0,590.0,102.75,101.84606461513631,98.37581873885522,-2.5663104914174113,convexity
2025-10-07,2026-03-31,586.0,590.0,595.0,101.84606461513631,98.37581873885522,94.17833333488105,-0.7272395276930723,convexity
2025-10-07,2026-06-30,540.0,545.0,550.0,150.96032919412443,146.57636436092963,142.19070843490738,-0.0016910928274569414,convexity
2025-10-07,2026-06-30,644.0,645.0,650.0,64.70700000504056,63.94433643455147,60.42333333355733,-2.7583395305050473,convexity
2025-10-07,2026-09-18,875.0,880.0,890.0,0.8950000000001073,0.7893534333027421,0.63,-0.053706866605376935,convexity
2025-10-07,2026-09-30,594.0,595.0,596.0,112.84713294219539,112.04424697484473,111.24067097400982,-0.0006900334842470102,convexity
2025-10-07,2026-09-30,690.0,691.0,695.0,43.72363636387423,43.10286939297212,40.89094150629992,-1.5911609157700894,convexity
2025-10-07,2026-09-30,691.0,695.0,700.0,43.10286939297212,40.89094150629992,38.17500000001347,-0.5040136196142484,convexity
2025-10-08,2025-10-10,535.0,540.0,545.0,138.07321489665736,133.07782250539543,128.081088807054,-0.0013413070795138538,convexity
2025-10-08,2025-10-10,540.0,545.0,550.0,133.07782250539543,128.081088807054,123.08414812975799,-0.00020697895455157322,convexity
2025-10-08,2025-10-10,551.0,552.0,553.0,122.08281615134722,121.08144108025567,120.07988166093857,-0.00018434822555946084,convexity
2025-10-08,2025-10-10,725.0,730.0,735.0,0.006667144877882069,0.006587852844148476,0.006371933528048693,-0.00013662728236618973,convexity
2025-10-08,2025-10-13,545.0,550.0,555.0,128.081088807054,123.08414812975799,118.08633865127909,-0.0008688011829036668,convexity
2025-10-08,2025-10-13,600.0,601.0,602.0,73.15975133188418,72.15957445924924,71.15804239569056,-0.0013551909237463633,convexity
2025-10-08,2025-10-13,689.0,690.0,695.0,0.01500000000001519,0.01359638187896406,0.011818181818122754,-0.0003745819397901768,convexity
2025-10-08,2025-10-13,700.0,705.0,710.0,0.010227272727196788,0.008950214732202214,0.007380343902386969,-0.00029281283482067,convexity
2025-10-08,2025-10-13,725.0,730.0,735.0,0.006667144877882069,0.006587852844148476,0.006371933528048693,-0.00013662728236618973,convexity
2025-10-08,2025-10-14,600.0,601.0,602.0,73.24131548826328,72.24377047280562,71.2460637410081,-0.00016171633986061806,convexity
2025-10-08,2025-10-14,689.0,690.0,695.0,0.021071428571427162,0.01823553251157816,0.014642824159793759,-0.0007568122919354003,convexity
2025-10-08,2025-10-14,725.0,730.0,735.0,0.006667144877882069,0.006587852844148476,0.006371933528048693,-0.00013662728236618973,convexity
2025-10-08,2025-10-17,590.0,591.0,592.0,83.66907721124804,82.67821412054639,81.68381954545424,-0.0035314843904927784,convexity
2025-10-08,2025-10-17,705.0,706.0,708.0,0.02625000000000055,0.025150501672241442,0.023750000000000663,-0.00030100334448166996,convexity
2025-10-08,2025-10-17,715.0,716.0,718.0,0.01874999999999942,0.01759197324414604,0.016249999999998287,-0.0001839464882943745,convexity
2025-10-08,2025-10-17,718.0,720.0,725.0,0.016249999999998287,0.015138107416877742,0.013749999999997832,-0.0002762148337593657,convexity
2025-10-08,2025-10-17,775.0,780.0,785.0,0.0062617127962773765,0.0062617127962773765,0.00500023199512846,-0.0012614808011489169,convexity
2025-10-08,2025-10-20,689.0,690.0,695.0,0.29,0.22647491638693004,0.09,-0.07294983277386011,convexity
2025-10-08,2025-10-21,689.0,690.0,695.0,0.4099999999997633,0.3191237458185522,0.12,-0.1082474916373411,convexity
2025-10-08,2025-10-21,735.0,740.0,745.0,0.015164487962412203,0.013647496378802639,0.01196718792563326,-0.00016331686955981493,convexity
2025-10-08,2025-10-24,590.0,592.0,594.0,85.10622026828602,83.29762147957187,81.21974624723883,-0.26927644361889236,convexity
2025-10-08,2025-10-24,594.0,595.0,596.0,81.21974624723883,79.93688149481527,78.5101739130891,-0.14384282930259928,convexity
2025-10-08,2025-10-24,595.0,596.0,598.0,79.93688149481527,78.5101739130891,76.57300000009771,-0.5104663312652349,convexity
2025-10-08,2025-10-24,600.0,602.0,604.0,74.84400000013842,73.11500000016913,71.21252173931185,-0.17347826088798968,convexity
2025-10-08,2025-10-24,605.0,606.0,608.0,69.65700000017371,68.20278125104058,66.19900000008737,-0.5495625018200769,convexity
2025-10-08,2025-10-24,608.0,610.0,612.0,66.19900000008737,64.47,62.56500000000785,-0.1759999999047821,convexity
2025-10-08,2025-10-24,610.0,612.0,614.0,64.47,62.56500000000785,60.63257525085205,-0.02742474916365012,convexity
2025-10-08,2025-10-24,615.0,616.0,618.0,59.60500000000327,58.578093645474965,56.65000000000423,-0.9011872909424241,convexity
2025-10-08,2025-10-24,715.0,716.0,718.0,0.03838224830908502,0.03588145190063887,0.032983694577726895,-0.00039696091446582427,convexity
2025-10-08,2025-10-24,718.0,720.0,725.0,0.032983694577726895,0.030582944715899472,0.02758601131106405,-0.0005961835430079998,convexity
2025-10-08,2025-10-31,591.0,592.0,593.0,84.18128265501079,83.29762147957187,82.36411470124709,-0.049845602885866924,convexity
2025-10-08,2025-10-31,592.0,593.0,594.0,83.29762147957187,82.36411470124709,81.21974624723883,-0.21086167568347491,convexity
2025-10-08,2025-10-31,715.0,716.0,718.0,0.12250000000002786,0.11073578595316726,0.0950000000000052,-0.003971571906301444,convexity
2025-10-08,2025-10-31,718.0,720.0,725.0,0.0950000000000052,0.08165728900254388,0.06499999999998453,-0.003314578005098018,convexity
2025-10-08,2025-11-07,647.5,648.0,649.0,31.44500000000683,30.984720916566012,30.117500000052697,-0.40694183307249787,convexity
2025-10-08,2025-11-07,650.0,651.0,652.0,29.27500000010216,28.432500000089455,27.579913793164575,-0.010086206912173878,convexity
2025-10-08,2025-11-07,652.5,653.0,654.0,27.120000000029282,26.662931034451923,25.835000000062752,-0.3708620688118103,convexity
2025-10-08,2025-11-07,655.0,656.0,657.0,25.02000000010215,24.205000000090102,23.375458284427406,-0.014541715650647546,convexity
2025-10-08,2025-11-07,657.0,657.5,658.0,23.375458284427406,22.94500000001468,22.510684551302614,-0.0038571642993403543,convexity
2025-10-08,2025-11-07,657.5,658.0,659.0,22.94500000001468,22.510684551302614,21.720000000028225,-0.3563691025623221,convexity
2025-10-08,2025-11-07,660.0,661.0,662.0,20.94000000002736,20.159999999993424,19.37228985511306,-0.0077101448464276245,convexity
2025-10-08,2025-11-07,662.5,663.0,664.0,18.960000000009366,18.55946859901897,17.80333333334033,-0.3556038646882449,convexity
2025-10-08,2025-11-07,667.5,668.0,669.0,15.214871175533041,14.843253856906196,14.14999999996983,-0.3216365383095212,convexity
2025-10-08,2025-11-07,672.5,673.0,674.0,11.790000000005014,11.454591836676546,10.84500000001678,-0.27418367333129723,convexity
2025-10-08,2025-11-07,687.0,688.0,690.0,4.419999999979333,4.062040133753827,3.4110367892905313,-0.2930434782377902,convexity
2025-10-08,2025-11-07,688.0,690.0,695.0,4.062040133753827,3.4110367892905313,2.15,-0.6100334448272355,convexity
2025-10-08,2025-11-14,687.0,688.0,690.0,5.8099999999911995,5.413377926410573,4.689418060197636,-0.32733779263231,convexity
2025-10-08,2025-11-14,688.0,690.0,695.0,5.413377926410573,4.689418060197636,3.2,-0.7654581939846992,convexity
2025-10-08,2025-11-14,765.0,770.0,780.0,0.037619211229350226,0.03235700863973796,0.0266669833544617,-0.00042782269566398606,convexity
2025-10-08,2025-11-21,634.0,635.0,636.0,46.20133777991921,45.26500000000014,44.31742474916225,-0.011237470918828762,convexity
2025-10-08,2025-11-21,635.0,636.0,638.0,45.26500000000014,44.31742474916225,42.58500000000031,-0.7848494983240428,convexity
2025-10-08,2025-11-21,636.0,638.0,640.0,44.31742474916225,42.58500000000031,40.84193997033735,-0.010635280501027466,convexity
2025-10-08,2025-11-21,675.0,676.0,678.0,13.469999999999988,12.858026755851595,11.69,-0.5560535117032028,convexity
2025-10-08,2025-11-21,685.0,686.0,688.0,8.08,7.63,6.79,-0.3899999999999997,convexity
2025-10-08,2025-11-21,695.0,696.0,698.0,4.329999999999403,4.03545150501575,3.51,-0.23090301003209746,convexity
2025-10-08,2025-11-21,705.0,706.0,708.0,2.0599999999998877,1.8996321070223448,1.63,-0.10926421404480191,convexity
2025-10-08,2025-11-21,715.0,716.0,720.0,0.9199999999995242,0.8436789297642119,0.62,-0.14735785952889957,convexity
2025-10-08,2025-11-28,510.0,515.0,520.0,166.74436210494474,161.81297497017997,156.86888634949943,-0.012701485915755484,convexity
2025-10-08,2025-11-28,605.0,606.0,608.0,74.00277777797587,73.05482720183804,71.22000000000466,-0.8868766256955496,convexity
2025-10-08,2025-11-28,719.0,720.0,722.0,0.9550000000043462,0.8864449948533011,0.7689854653043938,-0.04890452439786219,convexity
2025-10-08,2025-11-28,720.0,722.0,725.0,0.8864449948533011,0.7689854653043938,0.62,-0.03152593575548657,convexity
2025-10-08,2025-11-28,722.0,725.0,730.0,0.7689854653043938,0.62,0.44,-0.031014534695606166,convexity
2025-10-08,2025-11-28,765.0,770.0,780.0,0.07400037100274609,0.06279350008839883,0.048000471531506265,-0.003586157642545308,convexity
2025-10-08,2025-12-19,395.0,400.0,405.0,281.5470622212938,276.6138638425394,271.68041534029834,-0.0002501234866372215,convexity
2025-10-08,2025-12-19,430.0,435.0,440.0,247.02288728708928,242.09377799122652,237.16250972753946,-0.002158967824300362,convexity
2025-10-08,2025-12-19,465.0,470.0,475.0,212.52417690058584,207.59896620376932,202.67315947014765,-0.0005960368051489695,convexity
2025-10-08,2025-12-19,470.0,475.0,480.0,207.59896620376932,202.67315947014765,197.74500130943704,-0.0023514270889393174,convexity
2025-10-08,2025-12-19,475.0,480.0,485.0,202.67315947014765,197.74500130943704,192.8143565789185,-0.002486569807928163,convexity
2025-10-08,2025-12-31,345.0,350.0,355.0,331.0980244804726,326.1011226566388,321.0875579739347,-0.01666285887029062,convexity
2025-10-08,2025-12-31,395.0,400.0,405.0,281.5470622212938,276.6138638425394,271.68041534029834,-0.0002501234866372215,convexity
2025-10-08,2025-12-31,430.0,435.0,440.0,247.02288728708928,242.09377799122652,237.16250972753946,-0.002158967824300362,convexity
2025-10-08,2025-12-31,709.0,710.0,715.0,5.003333333343545,4.748437012232916,3.71,-0.7835406911222869,convexity
2025-10-08,2026-01-16,340.0,345.0,350.0,336.0216496326226,331.0980244804726,326.14144050710195,-0.03295882122063176,convexity
2025-10-08,2026-01-30,664.0,665.0,670.0,33.018000000192856,32.291565217323225,28.85,-2.7151304344535916,convexity
2025-10-08,2026-01-30,765.0,770.0,780.0,0.8,0.65,0.44,-0.06,convexity
2025-10-08,2026-02-27,580.0,581.0,582.0,107.70211953532188,106.80683702829685,105.9045434269416,-0.007011094330223955,convexity
2025-10-08,2026-02-27,676.0,677.0,680.0,29.405000000085582,28.748954849522917,26.859632107002707,-1.2332775919575454,convexity
2025-10-08,2026-02-27,677.0,680.0,685.0,28.748954849522917,26.859632107002707,23.9,-1.0703093644824975,convexity
2025-10-08,2026-03-31,504.0,505.0,506.0,181.02953059384046,180.13124151188927,179.2010247101024,-0.03192771983569287,convexity
2025-10-08,2026-03-31,585.0,586.0,590.0,105.73000003369705,104.80919733852782,101.3365016742398,-2.5518929691187964,convexity
2025-10-08,2026-03-31,586.0,590.0,595.0,104.80919733852782,101.3365016742398,97.11400000415395,-0.7498060057978222,convexity
2025-10-08,2026-06-30,644.0,645.0,650.0,67.3245000013503,66.53367196214026,62.996666666721225,-2.7461772562089948,convexity
2025-10-08,2026-09-18,875.0,880.0,890.0,1.0199999999995588,0.895192307690724,0.72,-0.05038461538188921,convexity
2025-10-08,2026-09-30,690.0,691.0,695.0,45.97750000029262,45.324389632163914,43.11,-1.561279264035207,convexity
2025-10-08,2026-09-30,691.0,695.0,700.0,45.324389632163914,43.11,40.32,-0.5756103678360844,convexity
2025-10-08,2027-01-15,235.0,240.0,245.0,444.8257814198513,440.1811027040435,435.39862939632053,-0.13779459191516708,convexity
2025-10-08,2027-12-17,200.0,205.0,210.0,481.54079189863705,477.00880459207286,472.47667779323126,-0.0001394922774125007,convexity
2025-10-08,2027-12-17,210.0,215.0,220.0,472.47667779323126,467.94657857401074,463.4150334251452,-0.0014459296450013426,convexity
2025-10-08,2027-12-17,220.0,225.0,230.0,463.4150334251452,458.8956369777273,454.36348219787686,-0.012758332432497355,convexity
2025-10-08,2027-12-17,225.0,230.0,235.0,458.8956369777273,454.36348219787686,449.8258519913344,-0.005475426692044039,convexity
2025-10-08,2028-01-21,200.0,205.0,210.0,481.54079189863705,477.00880459207286,472.47667779323126,-0.0001394922774125007,convexity
2025-10-08,2028-01-21,210.0,215.0,220.0,472.47667779323126,467.94657857401074,463.4150334251452,-0.0014459296450013426,convexity
2025-10-09,2025-10-10,490.0,495.0,500.0,180.81180481934024,175.81430718207886,170.81553895599174,-0.0012705888257471543,convexity
2025-10-09,2025-10-10,525.0,530.0,535.0,145.82881502943852,140.8317831789816,135.83432608404206,-0.00042524448261360703,convexity
2025-10-09,2025-10-10,551.0,552.0,553.0,119.84724867878614,118.84707719799754,117.84679104988773,-0.00011466732119913559,convexity
2025-10-09,2025-10-10,584.0,585.0,586.0,86.87291577921756,85.87971989258467,84.88423991928887,-0.0022840866629110224,convexity
2025-10-09,2025-10-10,585.0,586.0,587.0,85.87971989258467,84.88423991928887,83.88865870037111,-0.00010124562196267561,convexity
2025-10-09,2025-10-10,598.0,599.0,600.0,72.93907610958641,71.9437395491028,70.94806324786066,-0.00033974075853393515,convexity
2025-10-09,2025-10-10,599.0,600.0,601.0,71.9437395491028,70.94806324786066,69.95145005236041,-0.0009368942581033934,convexity
2025-10-09,2025-10-10,608.0,609.0,610.0,62.98377834015252,61.98892699426523,60.99396956134356,-0.0001060870343749798,convexity
2025-10-09,2025-10-10,610.0,611.0,612.0,60.99396956134356,59.9992206852962,59.004259547599304,-0.00021226164953702664,convexity
2025-10-09,2025-10-10,618.0,619.0,620.0,53.06099006307285,52.07256212034035,51.084016085974795,-0.00011809163305542825,convexity
2025-10-09,2025-10-10,628.0,629.0,630.0,43.17655867174115,42.19517446256965,41.21,-0.0037902533981579722,convexity
2025-10-09,2025-10-10,629.0,630.0,631.0,42.19517446256965,41.21,40.21405647519457,-0.01076906223578078,convexity
2025-10-09,2025-10-10,632.0,633.0,634.0,39.22261138585341,38.231980788598555,37.23930771813145,-0.002042473212249263,convexity
2025-10-09,2025-10-13,545.0,550.0,555.0,125.84246597777506,120.84801503878204,115.84959417731315,-0.003969922475860699,convexity
2025-10-09,2025-10-13,590.0,595.0,600.0,80.9019982840344,75.92511603629025,70.94806324786066,-0.00017054068543131962,convexity
2025-10-09,2025-10-13,608.0,609.0,610.0,62.98377834015252,61.98892699426523,60.99396956134356,-0.0001060870343749798,convexity
2025-10-09,2025-10-13,610.0,611.0,612.0,60.99396956134356,59.9992206852962,59.004259547599304,-0.00021226164953702664,convexity
2025-10-09,2025-10-13,618.0,619.0,620.0,53.06099006307285,52.07256212034035,51.084016085974795,-0.00011809163305542825,convexity
2025-10-09,2025-10-13,628.0,629.0,630.0,43.17655867174115,42.19517446256965,41.209999990989324,-0.0037902624088346215,convexity
2025-10-09,2025-10-13,629.0,630.0,631.0,42.19517446256965,41.209999990989324,40.21405647519457,-0.010769044214427481,convexity
2025-10-09,2025-10-13,689.0,690.0,695.0,0.008666666666755153,0.007343255295595308,0.0057127291356095814,-0.0003071147888258812,convexity
2025-10-09,2025-10-14,689.0,690.0,695.0,0.012142832037355151,0.010567320159753849,0.008571353254930796,-0.00042045502722175103,convexity
2025-10-09,2025-10-15,624.0,625.0,626.0,47.315864611664864,46.338967828782316,45.36125967872969,-0.0008113671700797909,convexity
2025-10-09,2025-10-15,625.0,626.0,627.0,46.338967828782316,45.36125967872969,44.38083741261415,-0.002714116062911387,convexity
2025-10-09,2025-10-15,626.0,627.0,628.0,45.36125967872969,44.38083741261415,43.39764686375926,-0.0027682827393462617,convexity
2025-10-09,2025-10-15,629.0,630.0,631.0,42.42252273133995,41.451279377808476,40.47704094492364,-0.0029950793533615183,convexity
2025-10-09,2025-10-15,630.0,631.0,632.0,41.451279377808476,40.47704094492364,39.50069034863154,-0.0021121634072613915,convexity
2025-10-09,2025-10-15,631.0,632.0,633.0,40.47704094492364,39.50069034863154,38.523793565754374,-0.0005461865850620029,convexity
2025-10-09,2025-10-17,575.0,580.0,585.0,96.65683396681827,91.66811177519908,86.67512319224143,-0.004266391338461517,convexity
2025-10-09,2025-10-17,590.0,591.0,592.0,81.6667307627931,80.71086419076255,79.71064814276515,-0.0443494759668539,convexity
2025-10-09,2025-10-17,710.0,712.0,714.0,0.016816373841418077,0.01605899879327744,0.01520030279690548,-0.00010132094823132702,convexity
2025-10-09,2025-10-17,715.0,716.0,718.0,0.01454424898165425,0.013842600728359576,0.013029499369827701,-0.0001114531052372001,convexity
2025-10-09,2025-10-17,718.0,720.0,725.0,0.013029499369827701,0.01235580387862067,0.011514749908727969,-0.00016735847868566862,convexity
2025-10-09,2025-10-20,640.0,641.0,642.0,32.40954293613035,31.44331095463884,30.476279604574433,-0.0007993685728955313,convexity
2025-10-09,2025-10-20,689.0,690.0,695.0,0.16,0.1238260869558487,0.05,-0.03765217391169738,convexity
2025-10-09,2025-10-21,640.0,641.0,642.0,32.587311645492335,31.625724718862042,30.662942946632985,-0.0011948455987642603,convexity
2025-10-09,2025-10-21,689.0,690.0,695.0,0.23,0.1841204013373247,0.07,-0.06824080267464941,convexity
2025-10-09,2025-10-22,525.0,530.0,535.0,146.72508069073066,141.7419960601003,136.71163822141324,-0.047273208056680005,convexity
2025-10-09,2025-10-22,535.0,540.0,545.0,136.71163822141324,131.7402471375663,126.75565343410757,-0.013202619611817568,convexity
2025-10-09,2025-10-22,545.0,550.0,555.0,126.75565343410757,121.77146576723005,116.78700597163937,-0.00027212871316351084,convexity
2025-10-09,2025-10-22,689.0,690.0,695.0,0.33,0.26559197323903566,0.1,-0.1011839464780713,convexity
2025-10-09,2025-10-23,535.0,540.0,545.0,136.71163822141324,131.7402471375663,126.75565343410757,-0.013202619611817568,convexity
2025-10-09,2025-10-23,545.0,550.0,555.0,126.75565343410757,121.77146576723005,116.78700597163937,-0.00027212871316351084,convexity
2025-10-09,2025-10-24,590.0,592.0,594.0,82.56511788724256,80.87883337977571,79.08172699747374,-0.11082187483512485,convexity
2025-10-09,2025-10-24,595.0,596.0,598.0,77.52824874661138,76.10785092661779,74.2030000002496,-0.4844531063745876,convexity
2025-10-09,2025-10-24,600.0,602.0,604.0,72.53400000035327,70.86500000043138,69.02854180648265,-0.16745819402683537,convexity
2025-10-09,2025-10-24,605.0,606.0,608.0,67.52700000044284,66.14494998356399,64.18900000022252,-0.5738999664626192,convexity
2025-10-09,2025-10-24,608.0,610.0,612.0,64.18900000022252,62.52,60.61500000001998,-0.23599999975750308,convexity
2025-10-09,2025-10-24,610.0,612.0,614.0,62.52,60.61500000001998,58.68257525087674,-0.027424749163223794,convexity
2025-10-09,2025-10-24,615.0,616.0,618.0,57.65500000000828,56.62809364545942,54.70000000001076,-0.9011872908998058,convexity
2025-10-09,2025-10-24,715.0,716.0,718.0,0.03142857154951044,0.03006306737191145,0.028000000077756933,-0.0006975631165555239,convexity
2025-10-09,2025-10-24,718.0,720.0,725.0,0.028000000077756933,0.026220971971593593,0.02400000008894305,-0.0004419437764872011,convexity
2025-10-09,2025-10-24,765.0,770.0,780.0,0.012266286309260625,0.011285660849370294,0.009992117953302147,-0.00031291743617781545,convexity
2025-10-09,2025-10-31,475.0,480.0,485.0,197.27717308671663,192.30534067077033,187.33246151282597,-0.0010467419980670911,convexity
2025-10-09,2025-10-31,480.0,485.0,490.0,192.30534067077033,187.33246151282597,182.33655402713336,-0.02302832774824992,convexity
2025-10-09,2025-10-31,593.0,594.0,595.0,80.03811242290912,79.08172699747374,78.08927526611986,-0.0360663059184958,convexity
2025-10-09,2025-10-31,715.0,716.0,718.0,0.08250000000017557,0.07555183946522954,0.06750000000055588,-0.001103678929727639,convexity
2025-10-09,2025-10-31,718.0,720.0,725.0,0.06750000000055588,0.06064450127932354,0.04999999999848893,-0.003789002559602274,convexity
2025-10-09,2025-11-07,647.5,648.0,649.0,29.580000000014824,29.125205640413515,28.270000000094313,-0.40041128071789345,convexity
2025-10-09,2025-11-07,650.0,651.0,652.0,27.440000000195667,26.610000000179017,25.77068965529544,-0.009310344866928943,convexity
2025-10-09,2025-11-07,652.5,653.0,654.0,25.3200000000561,24.872413793038472,24.06000000011249,-0.36482758590835473,convexity
2025-10-09,2025-11-07,655.0,656.0,657.0,23.260000000195628,22.460000000179175,21.64642773219265,-0.013572267970072716,convexity
2025-10-09,2025-11-07,657.0,657.5,658.0,21.64642773219265,21.225000000029095,20.800441720559796,-0.003130547305744358,convexity
2025-10-09,2025-11-07,657.5,658.0,659.0,21.225000000029095,20.800441720559796,20.027500000139327,-0.3483834409511708,convexity
2025-10-09,2025-11-07,660.0,661.0,662.0,19.265000000218905,18.502500000178934,17.733896135385137,-0.006103864753825405,convexity
2025-10-09,2025-11-07,662.5,663.0,664.0,17.335000000023236,16.948212560356993,16.216666666680563,-0.34475845401018645,convexity
2025-10-09,2025-11-07,667.5,668.0,669.0,13.714935587781838,13.361781206100565,12.699999999952615,-0.30862682446667655,convexity
2025-10-09,2025-11-07,672.5,673.0,674.0,10.44500000001038,10.124897959058607,9.549999999925854,-0.2547959181809816,convexity
2025-10-09,2025-11-07,687.0,688.0,690.0,3.6099999999644368,3.293377926377605,2.7300066889490617,-0.2467491638417112,convexity
2025-10-09,2025-11-07,688.0,690.0,695.0,3.293377926377605,2.7300066889490617,1.66,-0.5066354515205187,convexity
2025-10-09,2025-11-14,687.0,688.0,690.0,4.9,4.542040133777304,3.889565217389003,-0.29451505016560464,convexity
2025-10-09,2025-11-14,688.0,690.0,695.0,4.542040133777304,3.889565217389003,2.58,-0.6570903010007019,convexity
2025-10-09,2025-11-21,634.0,635.0,636.0,44.29254175753739,43.365000000001345,42.427023411361624,-0.010434831103673048,convexity
2025-10-09,2025-11-21,635.0,636.0,638.0,43.365000000001345,42.427023411361624,40.70500000000219,-0.7840468227197164,convexity
2025-10-09,2025-11-21,636.0,638.0,640.0,42.427023411361624,40.70500000000219,38.97193990839396,-0.011036680248786013,convexity
2025-10-09,2025-11-21,675.0,676.0,678.0,12.1750000000004,11.582040133772374,10.48,-0.5090802675443467,convexity
2025-10-09,2025-11-21,685.0,686.0,688.0,7.069999999997376,6.6460535116998605,5.87,-0.3521070234023451,convexity
2025-10-09,2025-11-21,695.0,696.0,698.0,3.625000000000105,3.3640468227376843,2.9,-0.20309364547526387,convexity
2025-10-09,2025-11-21,705.0,706.0,708.0,1.65,1.517224080263588,1.29,-0.09444816052717586,convexity
2025-10-09,2025-11-21,715.0,716.0,720.0,0.7099999999972545,0.6525752508264563,0.48,-0.1151505016556581,convexity
2025-10-09,2025-11-28,510.0,515.0,520.0,164.5206220916753,159.57008622944335,154.6143564022873,-0.00519396492407509,convexity
2025-10-09,2025-11-28,605.0,606.0,608.0,72.03250000016179,71.08474916392402,69.25000000000419,-0.8869983276820506,convexity
2025-10-09,2025-11-28,719.0,720.0,722.0,0.7499999999955321,0.6946035809097981,0.6,-0.03920716182406414,convexity
2025-10-09,2025-11-28,720.0,722.0,725.0,0.6946035809097981,0.6,0.49,-0.01539641909020184,convexity
2025-10-09,2025-11-28,722.0,725.0,730.0,0.6,0.49,0.35,-0.030000000000000027,convexity
2025-10-09,2025-11-28,765.0,770.0,780.0,0.06498944239777915,0.05635209388612224,0.04503773177121951,-0.0026770136032458133,convexity
2025-10-09,2025-12-19,200.0,205.0,210.0,472.4618830726287,467.5021634482703,462.44778187762546,-0.09466194628646463,convexity
2025-10-09,2025-12-19,210.0,215.0,220.0,462.44778187762546,457.49837666181423,452.5412352297628,-0.007736216240232352,convexity
2025-10-09,2025-12-19,215.0,220.0,225.0,457.49837666181423,452.5412352297628,447.58390315537144,-0.00019064233987364787,convexity
2025-10-09,2025-12-19,225.0,230.0,235.0,447.58390315537144,442.63225080790625,437.68040781870184,-0.00019064173920924077,convexity
2025-10-09,2025-12-19,230.0,235.0,240.0,442.63225080790625,437.68040781870184,432.7283946446851,-0.00017018481230479665,convexity
2025-10-09,2025-12-19,250.0,255.0,260.0,422.82553129364186,417.8743407442172,412.91603155322525,-0.007118641567274153,convexity
2025-10-09,2025-12-19,260.0,265.0,270.0,412.91603155322525,407.9719859955079,403.01330434989825,-0.014636087892313299,convexity
2025-10-09,2025-12-19,285.0,290.0,295.0,388.1650455557887,383.21937846050565,378.2705641776655,-0.003147187557090092,convexity
2025-10-09,2025-12-19,290.0,295.0,300.0,383.21937846050565,378.2705641776655,373.31868781418467,-0.0030620806406886913,convexity
2025-10-09,2025-12-19,305.0,310.0,315.0,368.3699260830982,363.42617871664686,358.478555463719,-0.003875886476521373,convexity
2025-10-09,2025-12-19,310.0,315.0,320.0,363.42617871664686,358.478555463719,353.5306436553622,-0.0002885554288809544,convexity
2025-10-09,2025-12-19,330.0,335.0,340.0,343.6427080802263,338.70114618708516,333.7590473243307,-0.0005369696132788704,convexity
2025-10-09,2025-12-19,335.0,340.0,345.0,338.70114618708516,333.7590473243307,328.79493171530487,-0.022016746271390275,convexity
2025-10-09,2025-12-19,345.0,350.0,355.0,328.79493171530487,323.8448332015348,318.8839133716738,-0.010821316090925848,convexity
2025-10-09,2025-12-19,395.0,400.0,405.0,279.3489962845374,274.41866571198153,269.471003154669,-0.017331984756651764,convexity
